view,path,stem,width,height,blur_var,legible
Lower Left,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Left/LL 0929.jpg,LL 0929,1280,550,3.023785503855808,True
Lower Left,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Left/LL 0799.jpg,LL 0799,1280,550,2.9292342817322297,True
Lower Left,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Left/LL 0400.jpg,LL 0400,1280,550,2.96829256198347,True
Lower Left,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Left/LL 0251.jpg,LL 0251,1280,550,2.894978585515801,True
Lower Left,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Left/LL 0602.jpg,LL 0602,1280,550,3.5486859269575657,True
Lower Left,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Left/LL 1181.jpg,LL 1181,1280,550,3.094177486261542,True
Lower Left,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Left/LL 0157.jpg,LL 0157,1280,550,2.969960398031945,True
Lower Left,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Left/LL 0044.jpg,LL 0044,1280,550,3.507276716875565,True
Lower Left,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Left/LL 0255.jpg,LL 0255,1280,550,2.760941669823008,True
Lower Left,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Left/LL 0106.jpg,LL 0106,1280,550,2.4864473895737835,True
Lower Left,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Left/LL 0054.jpg,LL 0054,1280,550,2.8187868527166176,True
Lower Left,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Left/LL 0574.jpg,LL 0574,1280,550,2.6884615914558863,True
Lower Left,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Left/LL 1382.jpg,LL 1382,1280,550,3.135642020144628,True
Lower Left,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Left/LL 0903.jpg,LL 0903,1280,550,3.1042284243749196,True
Lower Left,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Left/LL 1115.jpg,LL 1115,1280,550,2.6432739075715888,True
Lower Left,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Left/LL 0393.jpg,LL 0393,1280,550,2.880330965180705,True
Lower Left,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Left/LL 1507.jpg,LL 1507,1280,550,2.8865157798295455,True
Lower Left,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Left/LL 0486.jpg,LL 0486,1280,550,2.975241472623968,True
Lower Left,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Left/LL 0611.jpg,LL 0611,1280,550,2.8569026514055222,True
Lower Left,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Left/LL 0872.jpg,LL 0872,1280,550,2.5710553587434624,True
Lower Left,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Left/LL 0401.jpg,LL 0401,1280,550,2.7571207146641763,True
Lower Left,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Left/LL 0370.jpg,LL 0370,1280,550,2.9591264097022707,True
Lower Left,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Left/LL 1130.jpg,LL 1130,1280,550,2.632418686854341,True
Lower Left,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Left/LL 1299.jpg,LL 1299,1280,550,2.7370452401133134,True
Lower Left,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Left/LL 0962.jpg,LL 0962,1280,550,2.8775296941967183,True
Lower Left,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Left/LL 0387.jpg,LL 0387,1280,550,3.059999967967137,True
Lower Left,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Left/LL 1102.jpg,LL 1102,1280,550,2.6068732453169394,True
Lower Left,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Left/LL 1017.jpg,LL 1017,1280,550,2.2596661270802394,True
Lower Left,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Left/LL 0018.jpg,LL 0018,1280,550,2.8036093059445206,True
Lower Left,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Left/LL 0067.jpg,LL 0067,1280,550,3.216553790805786,True
Lower Left,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Left/LL 0129.jpg,LL 0129,1280,550,2.7289800105807727,True
Lower Left,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Left/LL 1083.jpg,LL 1083,1280,550,2.501612202009217,True
Lower Left,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Left/LL 1288.jpg,LL 1288,1280,550,3.289194546001339,True
Lower Left,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Left/LL 1290.jpg,LL 1290,1280,550,3.089960148171164,True
Lower Left,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Left/LL 0864.jpg,LL 0864,1280,550,2.732830876079465,True
Lower Left,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Left/LL 1406.jpg,LL 1406,1280,550,2.4060262155358187,True
Lower Left,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Left/LL 1373.jpg,LL 1373,1280,550,2.8341476962487087,True
Lower Left,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Left/LL 0777.jpg,LL 0777,1280,550,3.0594346567584587,True
Lower Left,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Left/LL 0747.jpg,LL 0747,1280,550,3.159833798293437,True
Lower Left,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Left/LL 1145.jpg,LL 1145,1280,550,3.020884436739331,True
Lower Left,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Left/LL 1042.jpg,LL 1042,1280,550,2.9415326498720793,True
Lower Left,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Left/LL 0235.jpg,LL 0235,1280,550,3.0444076244491707,True
Lower Left,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Left/LL 0916.jpg,LL 0916,1280,550,2.922266936854338,True
Lower Left,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Left/LL 0492.jpg,LL 0492,1280,550,2.8993220400289728,True
Lower Left,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Left/LL 0942.jpg,LL 0942,1280,550,3.0186345507792316,True
Lower Left,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Left/LL 0453.jpg,LL 0453,1280,550,3.191394711962486,True
Lower Left,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Left/LL 0114.jpg,LL 0114,1280,550,3.3571346154906205,True
Lower Left,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Left/LL 0068.jpg,LL 0068,1280,550,2.792416005486102,True
Lower Left,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Left/LL 0226.jpg,LL 0226,1280,550,2.683134908556221,True
Lower Left,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Left/LL 0483.jpg,LL 0483,1280,550,4.439707043872677,True
Lower Left,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Left/LL 0310.jpg,LL 0310,1280,550,3.738158986021436,True
Lower Left,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Left/LL 0448.jpg,LL 0448,1280,550,3.505692232300814,True
Lower Left,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Left/LL 0498.jpg,LL 0498,1280,550,2.799139183553396,True
Lower Left,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Left/LL 0319.jpg,LL 0319,1280,550,2.7160567971897596,True
Lower Left,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Left/LL 1236.jpg,LL 1236,1280,550,2.7642808664449894,True
Lower Left,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Left/LL 0576.jpg,LL 0576,1280,550,2.9976148641670157,True
Lower Left,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Left/LL 0926.jpg,LL 0926,1280,550,3.1226633098507715,True
Lower Left,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Left/LL 1474.jpg,LL 1474,1280,550,3.121343430389657,True
Lower Left,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Left/LL 0737.jpg,LL 0737,1280,550,3.025325259230937,True
Lower Left,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Left/LL 0919.jpg,LL 0919,1280,550,3.559127823831354,True
Lower Left,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Left/LL 0313.jpg,LL 0313,1280,550,4.191376409702269,True
Lower Left,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Left/LL 0509.jpg,LL 0509,1280,550,3.1161430035430664,True
Lower Left,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Left/LL 0904.jpg,LL 0904,1280,550,3.6324374986360417,True
Lower Left,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Left/LL 0893.jpg,LL 0893,1280,550,3.6163747802734374,True
Lower Left,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Left/LL 0049.jpg,LL 0049,1280,550,3.123927342942923,True
Lower Left,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Left/LL 0654.jpg,LL 0654,1280,550,3.412191626014898,True
Lower Left,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Left/LL 0343.jpg,LL 0343,1280,550,3.5740295115391754,True
Lower Left,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Left/LL 0887.jpg,LL 0887,1280,550,2.890705826347414,True
Lower Left,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Left/LL 0641.jpg,LL 0641,1280,550,3.508914627128663,True
Lower Left,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Left/LL 1464.jpg,LL 1464,1280,550,3.295105042323089,True
Lower Left,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Left/LL 1238.jpg,LL 1238,1280,550,3.71288335303945,True
Lower Left,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Left/LL 1105.jpg,LL 1105,1280,550,3.8806860148966145,True
Lower Left,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Left/LL 0388.jpg,LL 0388,1280,550,3.8732892843168885,True
Lower Left,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Left/LL 0530.jpg,LL 0530,1280,550,4.005893118412238,True
Lower Left,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Left/LL 0427.jpg,LL 0427,1280,550,3.8801042293953385,True
Lower Left,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Left/LL 0683.jpg,LL 0683,1280,550,2.8045951498720783,True
Lower Left,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Left/LL 1199.jpg,LL 1199,1280,550,3.2144478522404456,True
Lower Left,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Left/LL 0780.jpg,LL 0780,1280,550,3.164357938920454,True
Lower Left,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Left/LL 1363.jpg,LL 1363,1280,550,3.276197979395339,True
Lower Left,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Left/LL 1081.jpg,LL 1081,1280,550,4.104880549586777,True
Lower Left,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Left/LL 1131.jpg,LL 1131,1280,550,3.5837229665688732,True
Lower Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Occlusal/LO 0020.jpg,LO 0020,1024,768,385.09711808336164,True
Lower Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Occlusal/LO 0027.jpg,LO 0027,1024,768,239.83332200383134,True
Lower Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Occlusal/LO 0030.jpg,LO 0030,1024,768,13.266197433577156,True
Lower Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Occlusal/LO 0031.jpg,LO 0031,1024,768,8.389826455050045,True
Lower Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Occlusal/LO 0026.jpg,LO 0026,1024,768,699.836488488435,True
Lower Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Occlusal/LO 0036.jpg,LO 0036,1024,768,2.8831790331492413,True
Lower Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Occlusal/LO 0038.jpg,LO 0038,1024,768,2.7234112856030066,True
Lower Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Occlusal/LO 0034.jpg,LO 0034,1024,768,2.514059660644207,True
Lower Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Occlusal/LO 0046.jpg,LO 0046,1024,768,2.7894092968053883,True
Lower Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Occlusal/LO 0044.jpg,LO 0044,1024,768,6.618904653412756,True
Lower Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Occlusal/LO 0035.jpg,LO 0035,1024,768,3.433479913819206,True
Lower Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Occlusal/LO 0045.jpg,LO 0045,1024,768,2.742215956003444,True
Lower Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Occlusal/LO 0041.jpg,LO 0041,1024,768,2.853497820744655,True
Lower Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Occlusal/LO 0032.jpg,LO 0032,1024,768,9.119783926108447,True
Lower Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Occlusal/LO 0039.jpg,LO 0039,1024,768,3.13150742277503,True
Lower Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Occlusal/LO 0040.jpg,LO 0040,1024,768,3.4201547238561822,True
Lower Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Occlusal/LO 0043.jpg,LO 0043,1024,768,4.166376748581467,True
Lower Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Occlusal/LO 0037.jpg,LO 0037,1024,768,2.9579754850500546,True
Lower Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Occlusal/LO 0033.jpg,LO 0033,1024,768,8.222288740590253,True
Lower Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Occlusal/LO 0042.jpg,LO 0042,1024,768,2.873353291107277,True
Lower Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Occlusal/LO 0054.jpg,LO 0054,1024,768,2.880931853884249,True
Lower Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Occlusal/LO 0061.jpg,LO 0061,1024,768,7.422916360547084,True
Lower Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Occlusal/LO 0049.jpg,LO 0049,1024,768,3.1511871730763232,True
Lower Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Occlusal/LO 0053.jpg,LO 0053,1024,768,2.8421601288266394,True
Lower Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Occlusal/LO 0052.jpg,LO 0052,1024,768,3.5856163309201494,True
Lower Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Occlusal/LO 0057.jpg,LO 0057,1024,768,2.591267775718332,True
Lower Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Occlusal/LO 0048.jpg,LO 0048,1024,768,2.5597368545503656,True
Lower Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Occlusal/LO 0062.jpg,LO 0062,1024,768,3.3750216106014315,True
Lower Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Occlusal/LO 0047.jpg,LO 0047,1024,768,4.240570307707658,True
Lower Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Occlusal/LO 0060.jpg,LO 0060,1024,768,2.3924547792396194,True
Lower Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Occlusal/LO 0059.jpg,LO 0059,1024,768,5.621284456690773,True
Lower Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Occlusal/LO 0050.jpg,LO 0050,1024,768,8.911204310559304,True
Lower Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Occlusal/LO 0058.jpg,LO 0058,1024,768,19.679051955689722,True
Lower Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Occlusal/LO 0055.jpg,LO 0055,1024,768,2.835042267623876,True
Lower Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Occlusal/LO 0056.jpg,LO 0056,1024,768,3.0224049145601586,True
Lower Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Occlusal/LO 0051.jpg,LO 0051,1024,768,2.59000673940399,True
Lower Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Occlusal/LO 0065.jpg,LO 0065,1024,768,2.9507517691947416,True
Lower Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Occlusal/LO 0072.jpg,LO 0072,1024,768,2.725608825521906,True
Lower Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Occlusal/LO 0076.jpg,LO 0076,1024,768,3.310553031351042,True
Lower Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Occlusal/LO 0073.jpg,LO 0073,1024,768,2.661114857195774,True
Lower Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Occlusal/LO 0064.jpg,LO 0064,1024,768,10.004821733856165,True
